"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions:screen_name","entities:user_mentions:name","entities:user_mentions:id","entities:user_mentions:id_str","entities:user_mentions:indices","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","retweeted_status:created_at","retweeted_status:id","retweeted_status:id_str","retweeted_status:text","retweeted_status:truncated","retweeted_status:entities:hashtags","retweeted_status:entities:symbols","retweeted_status:entities:user_mentions","retweeted_status:entities:urls:url","retweeted_status:entities:urls:expanded_url","retweeted_status:entities:urls:display_url","retweeted_status:entities:urls:indices","retweeted_status:metadata:iso_language_code","retweeted_status:metadata:result_type","retweeted_status:source","retweeted_status:in_reply_to_status_id","retweeted_status:in_reply_to_status_id_str","retweeted_status:in_reply_to_user_id","retweeted_status:in_reply_to_user_id_str","retweeted_status:in_reply_to_screen_name","retweeted_status:user:id","retweeted_status:user:id_str","retweeted_status:user:name","retweeted_status:user:screen_name","retweeted_status:user:location","retweeted_status:user:description","retweeted_status:user:url","retweeted_status:user:entities:description:urls","retweeted_status:user:protected","retweeted_status:user:followers_count","retweeted_status:user:friends_count","retweeted_status:user:listed_count","retweeted_status:user:created_at","retweeted_status:user:favourites_count","retweeted_status:user:utc_offset","retweeted_status:user:time_zone","retweeted_status:user:geo_enabled","retweeted_status:user:verified","retweeted_status:user:statuses_count","retweeted_status:user:lang","retweeted_status:user:contributors_enabled","retweeted_status:user:is_translator","retweeted_status:user:is_translation_enabled","retweeted_status:user:profile_background_color","retweeted_status:user:profile_background_image_url","retweeted_status:user:profile_background_image_url_https","retweeted_status:user:profile_background_tile","retweeted_status:user:profile_image_url","retweeted_status:user:profile_image_url_https","retweeted_status:user:profile_banner_url","retweeted_status:user:profile_link_color","retweeted_status:user:profile_sidebar_border_color","retweeted_status:user:profile_sidebar_fill_color","retweeted_status:user:profile_text_color","retweeted_status:user:profile_use_background_image","retweeted_status:user:has_extended_profile","retweeted_status:user:default_profile","retweeted_status:user:default_profile_image","retweeted_status:user:following","retweeted_status:user:follow_request_sent","retweeted_status:user:notifications","retweeted_status:user:translator_type","retweeted_status:geo","retweeted_status:coordinates","retweeted_status:place","retweeted_status:contributors","retweeted_status:is_quote_status","retweeted_status:retweet_count","retweeted_status:favorite_count","retweeted_status:favorited","retweeted_status:retweeted","retweeted_status:possibly_sensitive","retweeted_status:lang","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Apr 04 19:09:28 +0000 2019",1113881288530911232,"1113881288530911232","RT @OfficeOfMike: No other President would be able to handle the Presidential Harassment that President Trump goes through.

He is truly on…",FALSE,"()","()","OfficeOfMike","Michael J. Morrison",832336297641512960,"832336297641512960","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4322390847,"4322390847","TxMexLC","TxmanLC","Texas, USA","An American father who loves God, Mi familia, The Great outdoors, Politics, Great food, Beautiful women, Life, Liberty and the pursuit of Happiness.",NA,"()",FALSE,898,1316,15,"Sun Nov 29 22:25:22 +0000 2015",40682,NA,NA,TRUE,FALSE,41596,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1066109872599691264/HyKR7EWj_normal.jpg","https://pbs.twimg.com/profile_images/1066109872599691264/HyKR7EWj_normal.jpg","https://pbs.twimg.com/profile_banners/4322390847/1493574145","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 15:27:09 +0000 2019",1113825338138812416,"1113825338138812416","No other President would be able to handle the Presidential Harassment that President Trump goes through.

He is truly one of a kind!",FALSE,"()","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,832336297641512960,"832336297641512960","Michael J. Morrison ⭐️⭐️⭐️","OfficeOfMike","NJ | NYC | DC","Activist | Consultant | Avocado Aficionado | Proud Supporter of President Donald J. Trump","https://t.co/ByGmF82wWP","()",FALSE,56275,3438,246,"Thu Feb 16 21:10:12 +0000 2017",10199,NA,NA,FALSE,FALSE,3796,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1087149924716814337/h3G1lEHG_normal.jpg","https://pbs.twimg.com/profile_images/1087149924716814337/h3G1lEHG_normal.jpg","https://pbs.twimg.com/profile_banners/832336297641512960/1553891026","1B95E0","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,148,576,FALSE,FALSE,NA,"en",FALSE,148,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881288388300800,"1113881288388300800","Trump is facing serious legal danger -- and it has nothing to do with the Mueller report https://t.co/VGQiaTrYP5",FALSE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/VGQiaTrYP5) (expanded_url . https://www.rawstory.com/2019/04/trump-facing-serious-legal-danger-nothing-mueller-report/#.XKZWZA1BJl4.twitter) (display_url . rawstory.com/2019/04/trump-…) (indices . #(89 112)))","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,829651064,"829651064","Vinny DeMartino","VINNNYMARTIN","ft gordon/nsa ga.","just a goyim here for news,no bs/drama,political atheist,",NA,"()",FALSE,153,202,5,"Mon Sep 17 19:19:03 +0000 2012",11105,NA,NA,TRUE,FALSE,11202,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1037109148289126401/ttNlxkVu_normal.jpg","https://pbs.twimg.com/profile_images/1037109148289126401/ttNlxkVu_normal.jpg","https://pbs.twimg.com/profile_banners/829651064/1536101129","E81C4F","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881288065323011,"1113881288065323011","@RTMannJr Perhaps he was only an ""amateur"" racist before he was hired by the Trump administration.",FALSE,"()","()","RTMannJr","Robert Mann",101534630,"101534630","0","()","en","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1113879962543640577,"1113879962543640577",101534630,"101534630","RTMannJr",137812318,"137812318","MarieDelaD","MarieDelaD","seeking my own place","dreamer, shaper, wordsmith, maker: working at being me.",NA,"()",FALSE,807,1859,11,"Tue Apr 27 21:01:33 +0000 2010",63636,NA,NA,TRUE,FALSE,5738,"en",FALSE,FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/744941885458784257/sjRUdYeT_normal.jpg","https://pbs.twimg.com/profile_images/744941885458784257/sjRUdYeT_normal.jpg","https://pbs.twimg.com/profile_banners/137812318/1518895745","E81C4F","181A1E","252429","666666",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881287943700480,"1113881287943700480","RT @TheRickWilson: The deliciousness of having Trump's tax returns in the hands on Congress in the next week is almost unspeakable. 

To qu…",FALSE,"()","()","TheRickWilson","Rick Wilson",19084896,"19084896","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,241211904,"241211904","C:\Indict\All\These\Ass\Holes\ALREADY","marafafito","","",NA,"()",FALSE,188,1006,0,"Fri Jan 21 18:41:59 +0000 2011",52621,NA,NA,FALSE,FALSE,24304,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/924110135726870528/b9XCVJIL_normal.jpg","https://pbs.twimg.com/profile_images/924110135726870528/b9XCVJIL_normal.jpg","https://pbs.twimg.com/profile_banners/241211904/1497486323","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 03:26:06 +0000 2019",1113643881562890242,"1113643881562890242","The deliciousness of having Trump's tax returns in the hands on Congress in the next week is almost unspeakable.… https://t.co/Hr4hoYjwPH",TRUE,"()","()","()","https://t.co/Hr4hoYjwPH","https://twitter.com/i/web/status/1113643881562890242","twitter.com/i/web/status/1…","114","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,19084896,"19084896","Rick Wilson","TheRickWilson","Florida and points beyond","GOP Media Guy, Dad, Husband, Pilot, Hunter, Writer. #1 NYT best-selling author of Everything Trump Touches Dies. Pride of FL, Prince of Periscope.","https://t.co/cSCI9Z3HNh","()",FALSE,506387,4685,6308,"Fri Jan 16 20:50:17 +0000 2009",69591,NA,NA,FALSE,TRUE,292321,"en",FALSE,FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/998682468235468800/SSd1CBtm_normal.jpg","https://pbs.twimg.com/profile_images/998682468235468800/SSd1CBtm_normal.jpg","https://pbs.twimg.com/profile_banners/19084896/1542821274","FF691F","000000","252429","666666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,7715,33223,FALSE,FALSE,NA,"en",FALSE,7715,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881287838842881,"1113881287838842881","RT @RedTRaccoon: Speaker Nancy Pelosi sums up everything over the past week in less than a minute.

We will get the tax returns.

Trump is…",FALSE,"()","()","RedTRaccoon","Red T Raccoon",825518870421180416,"825518870421180416","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,886537368290906117,"886537368290906117","Mike Doak","MikeDoak4","Missouri, USA","I am a Retired Missourian, a yellow dog Democrat. Truman Democrat. Impeach Trump, Pence,McConnell. Opinions and tweets are my own. #TheResistance #BlueWave2020",NA,"()",FALSE,6892,7073,10,"Sun Jul 16 10:45:54 +0000 2017",95919,NA,NA,TRUE,FALSE,106442,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1111474449717563392/-zmO3y3S_normal.jpg","https://pbs.twimg.com/profile_images/1111474449717563392/-zmO3y3S_normal.jpg","https://pbs.twimg.com/profile_banners/886537368290906117/1547780751","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 17:25:41 +0000 2019",1113855171577241600,"1113855171577241600","Speaker Nancy Pelosi sums up everything over the past week in less than a minute.

We will get the tax returns.

Tr… https://t.co/T9QRGHpLnk",TRUE,"()","()","()","https://t.co/T9QRGHpLnk","https://twitter.com/i/web/status/1113855171577241600","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,825518870421180416,"825518870421180416","Red T Raccoon","RedTRaccoon","Raleigh, NC","American, disabled veteran, and advocate.
All opinions are my own. We may not agree but let's listen to and challenge each other to be better.",NA,"()",FALSE,154614,51792,884,"Sun Jan 29 01:40:11 +0000 2017",38053,NA,NA,FALSE,FALSE,60310,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1000357921312604160/tQuKieL2_normal.jpg","https://pbs.twimg.com/profile_images/1000357921312604160/tQuKieL2_normal.jpg","https://pbs.twimg.com/profile_banners/825518870421180416/1489892882","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,261,734,FALSE,FALSE,FALSE,"en",FALSE,261,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881287817879555,"1113881287817879555","RT @Z_Everson: @realDonaldTrump @1100Penn The Museum of the Bible returned to the Trump Hotel D.C. yesterday according to social media post…",FALSE,"()","()","Z_Everson","Zach Everson",13951732,"13951732","3","()","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,13951732,"13951732","Zach Everson","Z_Everson","Washington, DC","Journalist • Reporting on Trump Hotel DC • @1100Penn newsletter https://t.co/mlLYPaKB5L • Tips: z_everson@protonmail.com, Signal 202.804.7444","https://t.co/ug7Do441Ly","((url . https://t.co/mlLYPaKB5L) (expanded_url . http://zacheverson.substack.com) (display_url . zacheverson.substack.com) (indices . #(64 87)))",FALSE,16047,2,438,"Mon Feb 25 17:56:47 +0000 2008",18555,NA,NA,TRUE,TRUE,12978,"en",FALSE,FALSE,FALSE,"352726","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/877174728909258752/tkWF8gO3_normal.jpg","https://pbs.twimg.com/profile_images/877174728909258752/tkWF8gO3_normal.jpg","https://pbs.twimg.com/profile_banners/13951732/1543113294","D02B55","829D5E","99CC33","3E4415",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 16:27:31 +0000 2019",1113840532730654722,"1113840532730654722","@realDonaldTrump @1100Penn The Museum of the Bible returned to the Trump Hotel D.C. yesterday according to social m… https://t.co/X6UaPuWxS8",TRUE,"()","()","((screen_name . realDonaldTrump) (name . Donald J. Trump) (id . 25073877) (id_str . 25073877) (indices . #(0 16)))","https://t.co/X6UaPuWxS8","https://twitter.com/i/web/status/1113840532730654722","twitter.com/i/web/status/1…","117","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1113614723067580417,"1113614723067580417",13951732,"13951732","Z_Everson",13951732,"13951732","Zach Everson","Z_Everson","Washington, DC","Journalist • Reporting on Trump Hotel DC • @1100Penn newsletter https://t.co/mlLYPaKB5L • Tips: z_everson@protonmail.com, Signal 202.804.7444","https://t.co/ug7Do441Ly","((url . https://t.co/mlLYPaKB5L) (expanded_url . http://zacheverson.substack.com) (display_url . zacheverson.substack.com) (indices . #(64 87)))",FALSE,16047,2,438,"Mon Feb 25 17:56:47 +0000 2008",18555,NA,NA,TRUE,TRUE,12978,"en",FALSE,FALSE,FALSE,"352726","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/877174728909258752/tkWF8gO3_normal.jpg","https://pbs.twimg.com/profile_images/877174728909258752/tkWF8gO3_normal.jpg","https://pbs.twimg.com/profile_banners/13951732/1543113294","D02B55","829D5E","99CC33","3E4415",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,2,0,FALSE,FALSE,FALSE,"en",FALSE,2,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881287717150721,"1113881287717150721","RT @BernieSanders: Today has the potential to be a historic day. The House will vote on our War Powers Resolution to end the United States'…",FALSE,"()","()","BernieSanders","Bernie Sanders",216776631,"216776631","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,117308103,"117308103","Cats for Democracy!","tubacat","","just your average math educator nerd",NA,"()",FALSE,226,373,0,"Thu Feb 25 05:10:43 +0000 2010",67725,NA,NA,FALSE,FALSE,32650,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/717031781/Photo_1_normal.jpg","https://pbs.twimg.com/profile_images/717031781/Photo_1_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 13:48:21 +0000 2019",1113800477177712641,"1113800477177712641","Today has the potential to be a historic day. The House will vote on our War Powers Resolution to end the United St… https://t.co/9iO0arjfQ0",TRUE,"()","()","()","https://t.co/9iO0arjfQ0","https://twitter.com/i/web/status/1113800477177712641","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,216776631,"216776631","Bernie Sanders","BernieSanders","Vermont","U.S. Senator from Vermont and candidate for President of the United States.","https://t.co/jpg8Sp1GhR","()",FALSE,9189365,1335,17908,"Wed Nov 17 17:53:52 +0000 2010",984,NA,NA,TRUE,TRUE,12458,"en",FALSE,FALSE,FALSE,"EA5047","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1097820307388334080/9ddg5F6v_normal.png","https://pbs.twimg.com/profile_images/1097820307388334080/9ddg5F6v_normal.png","https://pbs.twimg.com/profile_banners/216776631/1554303335","3B94D9","EEEEEE","EFEFEF","050005",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1583,7996,FALSE,FALSE,NA,"en",FALSE,1583,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881287683710978,"1113881287683710978","RT @sputnik_TR: Biden'ın hakkındaki 'sarkıntılık' iddialarına yanıt verdiği videoyu Trump böyle paylaştı https://t.co/P9rbqWDV0j https://t.…",FALSE,"()","()","sputnik_TR","Sputnik Türkiye",424893128,"424893128","3","((url . https://t.co/P9rbqWDV0j) (expanded_url . https://sptnkne.ws/mffS) (display_url . sptnkne.ws/mffS) (indices . #(105 128)))","tr","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1056571818612527104,"1056571818612527104","Furkann #İmamoğlu","merkezsag31","","Efendilik arayan Beyaz Show’a gitsin",NA,"()",FALSE,540,200,2,"Sun Oct 28 15:42:06 +0000 2018",25254,NA,NA,FALSE,FALSE,6862,"tr",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1112668047360360449/0Ugxq-vH_normal.jpg","https://pbs.twimg.com/profile_images/1112668047360360449/0Ugxq-vH_normal.jpg","https://pbs.twimg.com/profile_banners/1056571818612527104/1552091721","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 19:05:54 +0000 2019",1113880388294860800,"1113880388294860800","Biden'ın hakkındaki 'sarkıntılık' iddialarına yanıt verdiği videoyu Trump böyle paylaştı https://t.co/P9rbqWDV0j https://t.co/6jwP4O57p3",FALSE,"()","()","()","https://t.co/P9rbqWDV0j","https://sptnkne.ws/mffS","sptnkne.ws/mffS","89","tr","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1113878031997833219,"1113878031997833219",424893128,"424893128","sputnik_TR",424893128,"424893128","Sputnik Türkiye","sputnik_TR","Rusya","Sputnik Haber Ajansı & Radyo.","https://t.co/zT5qbztfUv","()",FALSE,658743,17,2093,"Wed Nov 30 09:15:05 +0000 2011",12,NA,NA,TRUE,TRUE,235996,"en",FALSE,FALSE,FALSE,"C6E2EE","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/980700428169109504/b_67519N_normal.jpg","https://pbs.twimg.com/profile_images/980700428169109504/b_67519N_normal.jpg","https://pbs.twimg.com/profile_banners/424893128/1547020808","FF9600","FFFFFF","DAECF4","663B12",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,5,12,FALSE,FALSE,FALSE,"tr",FALSE,5,0,FALSE,FALSE,"tr"
"Thu Apr 04 19:09:28 +0000 2019",1113881287494963200,"1113881287494963200","RT @jonathanchait: Updated this post -- Barr seems to be covering up some pretty bad information about Trump and his campaign https://t.co/…",FALSE,"()","()","jonathanchait","Jonathan Chait",50446226,"50446226","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1924302038,"1924302038","Robert Levitt","bob_levitt","Pennsylvania, USA","Grandfather, husband, dog guy, Cleveland and Ohio State sports fan, Grad of Northwestern & U of M #resist",NA,"()",FALSE,2845,4839,9,"Tue Oct 01 18:52:07 +0000 2013",18220,NA,NA,FALSE,FALSE,145986,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/997071757478637568/RpakfG0h_normal.jpg","https://pbs.twimg.com/profile_images/997071757478637568/RpakfG0h_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 16:16:52 +0000 2019",1113837850078978049,"1113837850078978049","Updated this post -- Barr seems to be covering up some pretty bad information about Trump and his campaign https://t.co/ccrVIy8ipB",FALSE,"()","()","()","https://t.co/ccrVIy8ipB","http://nymag.com/intelligencer/2019/04/william-barr-cover-up-mueller-report-trump-obstruction-russia.html","nymag.com/intelligencer/…","107","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,50446226,"50446226","Jonathan Chait","jonathanchait","Washington, D.C.","Writer for New York magazine.  Notifications turned off.","http://t.co/P2yVPAMdBp","()",FALSE,171809,413,4178,"Wed Jun 24 21:26:30 +0000 2009",8533,NA,NA,TRUE,TRUE,41782,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/963763294447263745/bJM-uo4C_normal.jpg","https://pbs.twimg.com/profile_images/963763294447263745/bJM-uo4C_normal.jpg","https://pbs.twimg.com/profile_banners/50446226/1442284248","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,60,122,FALSE,FALSE,FALSE,"en",FALSE,60,0,FALSE,FALSE,"en"
"Thu Apr 04 19:09:28 +0000 2019",1113881287440228353,"1113881287440228353","RT @krassenstein: BOOM!  

NBC News is reporting that a ""US Official"" tells them that ""evidence of collusion"" is ""very compelling"" in the M…",FALSE,"()","()","krassenstein","Brian Krassenstein",133938408,"133938408","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,884149024508346368,"884149024508346368","Danny Nacinovich","DannyNacinovich","Phoenix, AZ","",NA,"()",FALSE,3166,3746,0,"Sun Jul 09 20:35:28 +0000 2017",15150,NA,NA,FALSE,FALSE,11541,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/974026294827470848/cBNruQEW_normal.jpg","https://pbs.twimg.com/profile_images/974026294827470848/cBNruQEW_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Apr 04 18:50:52 +0000 2019",1113876608241291265,"1113876608241291265","BOOM!  

NBC News is reporting that a ""US Official"" tells them that ""evidence of collusion"" is ""very compelling"" in… https://t.co/UsjJ1xM0bE",TRUE,"()","()","()","https://t.co/UsjJ1xM0bE","https://twitter.com/i/web/status/1113876608241291265","twitter.com/i/web/status/1…","117","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,133938408,"133938408","Brian Krassenstein","krassenstein","Fort Myers, FL","Getting you through the Donald Trump fiasco. Editor at https://t.co/GrHQUy3bo8 -- Podcast - https://t.co/MF5hkN7KJX --Follow My Brother: @EdKrassen","https://t.co/MF5hkN7KJX","((url . https://t.co/GrHQUy3bo8) (expanded_url . http://HillReporter.com) (display_url . HillReporter.com) (indices . #(55 78)))",FALSE,671745,609122,4825,"Sat Apr 17 01:43:56 +0000 2010",28744,NA,NA,FALSE,FALSE,54536,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/979820353475117057/P1XFvbc2_normal.jpg","https://pbs.twimg.com/profile_images/979820353475117057/P1XFvbc2_normal.jpg","https://pbs.twimg.com/profile_banners/133938408/1554151937","1B95E0","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,486,1478,FALSE,FALSE,NA,"en",FALSE,486,0,FALSE,FALSE,"en"
